TransactionID,CustomerName,PhoneNumber,City,CardNumber,TransactionDate,Amount,Merchant,Category,IsFraud
1356,Anusha Patil,04140857962,Ramgarh,4343031016636626,2024-12-21 09:57:20,35660.46,Reliance Digital,Travel,0
1357,Abeer Minhas,09017495389,Nadiad,4110848610660020,2025-02-03 21:48:05,16271.33,Big Bazaar,Electronics,0
1358,Qushi Palla,+912423893544,Jaunpur,4441066788457323,2025-02-20 13:24:09,35340.71,Zomato,Electronics,0
1359,Girindra Krishnan,5333171479,Raurkela Industrial Township,4107298502305067,2024-08-19 21:49:36,19265.96,Tata Cliq,Recharge & Bills,0
1360,Champak Upadhyay,5217680126,Rourkela,4129824922028817,2024-07-20 22:25:38,18996.06,Swiggy,Groceries,0
1361,Jasmit Bath,2749623838,Sagar,4050732491394309,2024-06-08 10:03:51,45621.41,Snapdeal,Clothing,0
1362,Umang Bal,6414863290,Jaipur,4376543999428581,2024-03-11 21:48:56,7315.91,Amazon India,Health & Wellness,0
1363,Henry Bhargava,0744479391,Chittoor,4048715905182373,2024-09-10 01:51:17,36535.07,Paytm Mall,Entertainment,0
1364,Sathvik Srinivas,04966607236,Howrah,4740034568848655,2024-11-21 07:19:52,5965.94,Big Bazaar,Transport,1
1365,Ishani Deo,9404393516,Durgapur,4741208180368933,2024-09-15 01:34:13,38293.25,Amazon India,Travel,0
1366,Mugdha Singhal,1752481353,Kharagpur,4957752668480313,2024-08-17 10:28:41,24982.25,Amazon India,Recharge & Bills,0
1367,Benjamin Vig,8532987340,Guwahati,4298393039539525,2024-12-17 01:11:13,11970.13,Snapdeal,Travel,0
1368,Omisha Shanker,1945659773,Bareilly,4997475473770494,2024-10-29 16:24:11,22149.58,Snapdeal,Recharge & Bills,1
1369,Watika Murthy,09430721887,Jabalpur,4340573689108048,2025-01-13 04:20:13,44120.18,Myntra,Recharge & Bills,0
1370,Garima Sarraf,6712657281,Dharmavaram,4991658723634117,2024-03-16 21:58:36,41024.06,Reliance Digital,Groceries,0
1371,Harish Pall,8553730437,Kurnool,4278988524991968,2024-03-14 12:02:02,2847.69,Zomato,Groceries,0
1372,Anika Mody,+910040756023,Faridabad,4855967071694481,2024-12-05 04:48:20,1718.36,Snapdeal,Recharge & Bills,0
1373,Mitesh Setty,+914497992519,Jammu,4407972968228859,2024-12-20 09:54:46,46027.2,Amazon India,Electronics,0
1374,Isha Bhakta,07718536017,Rajahmundry,4654758783710530,2024-10-18 10:12:09,8994.59,Myntra,Recharge & Bills,0
1375,Manbir Srinivasan,+917127971763,Bangalore,4402560041316679,2024-08-31 23:57:09,35022.36,Snapdeal,Utilities,0
1376,Krishna Ganesh,00254316391,Sasaram,4427299043881767,2024-08-30 20:03:13,22821.36,Snapdeal,Food & Dining,0
1377,Mahika Chokshi,05026134097,Tiruchirappalli,4647256046782032,2024-08-20 17:32:50,4747.0,Myntra,Food & Dining,0
1378,Nisha Mall,+915328617805,Mathura,4206676654053249,2024-05-04 08:28:34,19009.07,Flipkart,Health & Wellness,0
1379,Kiaan Rege,+915107055705,Dindigul,4573213678864552,2025-01-21 15:32:07,3339.8,Paytm Mall,Clothing,0
1380,Eesha Ranganathan,2635600625,Rajkot,4868744123599892,2024-08-20 00:36:08,42984.46,Zomato,Utilities,0
1381,Suhani Hora,04580197621,Agartala,4179751937849532,2024-03-30 10:57:53,10571.28,Reliance Digital,Recharge & Bills,0
1382,Balveer Uppal,+910148129719,Varanasi,4164615265322247,2025-02-18 03:20:05,28611.22,Tata Cliq,Electronics,0
1383,Ekiya Varma,9905808140,Thrissur,4374812681793004,2024-09-22 21:08:54,34463.85,Myntra,Health & Wellness,0
1384,Hitesh Keer,+911669460212,Chinsurah,4050810563586992,2024-03-19 05:46:43,15892.78,Tata Cliq,Recharge & Bills,0
1385,Yashodhara Lall,5912609203,Vijayawada,4642812598362071,2025-01-16 05:51:44,17757.28,Big Bazaar,Recharge & Bills,0
1386,Dakshesh Mitter,+918964164508,Asansol,4656571665781307,2024-06-23 07:27:45,26033.32,Paytm Mall,Travel,0
1387,Teerth Patla,07458618058,Gangtok,4322307248764120,2024-08-11 22:45:02,44194.82,Reliance Digital,Entertainment,0
1388,Orinder Aurora,09656932596,Berhampore,4408354427885984,2025-02-27 19:41:03,178.89,Amazon India,Travel,0
1389,Harinakshi Singhal,0228017710,Bikaner,4223683127534184,2024-05-23 10:00:37,5984.49,Reliance Digital,Recharge & Bills,0
1390,Elijah Balasubramanian,3231866790,Bhusawal,4502694473534142,2024-11-29 23:15:53,20760.65,Zomato,Food & Dining,0
1391,Oscar Ramesh,+911877795334,Guntur,4477201104083845,2024-06-08 08:31:27,31911.43,Amazon India,Transport,0
1392,Janaki Sehgal,5021885211,Hajipur,4393922425777275,2024-08-28 15:13:52,12795.43,Flipkart,Entertainment,0
1393,Bhavika Shere,09835894770,Gangtok,4603638396878845,2024-05-11 22:55:00,27544.68,Amazon India,Electronics,0
1394,Nisha Saxena,7818986361,Chapra,4928532025461677,2024-10-20 09:35:01,17133.94,Snapdeal,Recharge & Bills,0
1395,Triveni Kala,07962638965,Phusro,4945921185723506,2024-04-07 09:44:11,41618.93,Reliance Digital,Food & Dining,0
1396,Pranav Thaman,06906251575,Moradabad,4791782200810016,2024-12-17 18:30:08,46121.76,Paytm Mall,Travel,0
1397,Anjali Dugar,2749665294,Varanasi,4909671080045877,2025-02-17 01:49:35,32318.05,Paytm Mall,Clothing,0
1398,Ubika Prakash,7777342658,North Dumdum,4171972512343356,2024-06-02 13:46:39,44613.71,Tata Cliq,Food & Dining,0
1399,Nitara Chada,9907466697,Bhalswa Jahangir Pur,4310497914077123,2025-02-04 08:29:09,40726.91,Amazon India,Utilities,0
1400,Lila Prabhu,2558767350,Karaikudi,4171243566830320,2024-07-17 17:18:59,36275.71,Zomato,Utilities,0
1401,Samarth Ravel,3196275644,Amaravati,4072839476461260,2024-04-07 17:02:01,10492.3,Zomato,Food & Dining,0
1402,Chatura Parmer,1640787048,Mysore,4951956630063620,2024-12-05 14:18:48,7550.31,Amazon India,Food & Dining,0
1403,Triveni Singh,0554899071,Dharmavaram,4537396527295980,2024-08-03 22:14:34,31362.89,Big Bazaar,Recharge & Bills,0
1404,Simon Dave,08937460213,Bongaigaon,4991548270029334,2024-12-30 19:26:52,9450.21,Flipkart,Entertainment,0
1405,Frederick Solanki,05589223552,Miryalaguda,4157712918425193,2024-07-19 15:15:18,15793.52,Amazon India,Entertainment,0
1406,Widisha Chawla,03596472684,Shimoga,4063022829335280,2025-01-30 01:49:16,24903.02,Reliance Digital,Food & Dining,0
1407,Varsha Mutti,04505810580,Mumbai,4455072831018503,2024-09-24 21:03:15,47541.26,Reliance Digital,Utilities,0
1408,Leena Merchant,05333477496,Davanagere,4797447619378864,2024-07-28 20:28:29,5700.34,Amazon India,Transport,0
1409,Wishi Konda,05052194050,Bhalswa Jahangir Pur,4922628191502371,2024-06-25 03:49:58,22244.33,Amazon India,Travel,0
1410,Krishna Babu,8591981747,Pali,4609796291459774,2024-06-04 05:11:45,7788.48,Zomato,Travel,0
1411,Yash Chowdhury,9844496163,Bokaro,4539788587489552,2024-08-27 06:34:02,26229.04,Zomato,Clothing,0
1412,Sai Pingle,01918987557,Cuttack,4747774372123844,2024-09-20 13:23:20,5002.75,Tata Cliq,Clothing,0
1413,Bhavani Bali,09193442462,Kota,4900059054517361,2024-07-07 13:17:52,1923.97,Swiggy,Utilities,0
1414,Meghana Dugar,2196087875,Dibrugarh,4393306533535975,2024-07-04 07:47:14,15617.97,Amazon India,Recharge & Bills,0
1415,Nisha Bala,7978550044,Ranchi,4737630977398367,2025-01-26 20:17:28,16731.16,Amazon India,Electronics,0
1416,Saumya Varughese,+915463059415,Panchkula,4296290107932263,2024-07-20 14:32:47,32983.32,Myntra,Groceries,0
1417,Bakhshi Toor,8407553805,Katni,4177539872458191,2025-01-03 22:11:26,15675.93,Reliance Digital,Food & Dining,0
1418,Nilima Sagar,02128156838,Bhopal,4972683950705136,2025-01-29 08:59:07,14399.71,Tata Cliq,Food & Dining,0
1419,Harshil Srinivas,+910639085830,Karaikudi,4785379821492411,2024-05-29 22:55:09,33589.09,Myntra,Clothing,0
1420,Vaishnavi Srivastava,05957354105,Ongole,4836816723866563,2024-03-22 07:19:55,5811.57,Snapdeal,Utilities,0
1421,Sara Dora,+915784572080,Tumkur,4504025898810858,2025-01-11 11:00:44,10408.21,Zomato,Utilities,0
1422,Priya Contractor,+915566134047,Ranchi,4041507493166083,2024-11-20 02:31:01,7163.69,Myntra,Recharge & Bills,0
1423,Leena Mukherjee,4935658036,Kishanganj,4045840892270693,2024-11-01 09:45:33,3655.02,Snapdeal,Food & Dining,0
1424,Dhruv Minhas,2449663900,Bhilwara,4647224558170830,2024-06-04 00:15:09,2631.24,Amazon India,Travel,0
1425,Imaran Sarma,+919987317098,Sikar,4398048867251408,2024-11-26 10:30:58,2617.75,Swiggy,Groceries,0
1426,Harrison Raj,05466257312,Muzaffarnagar,4881303846912818,2024-07-24 03:45:22,19656.65,Snapdeal,Recharge & Bills,0
1427,Ati Patla,+918098971733,Naihati,4127698762295799,2024-07-02 12:04:49,34537.23,Paytm Mall,Recharge & Bills,0
1428,Adweta Cheema,02644582969,Arrah,4160426144716508,2025-01-27 20:43:00,16683.37,Reliance Digital,Utilities,0
1429,Rehaan Sawhney,+919652427607,Jamshedpur,4191378049876205,2024-10-24 15:03:53,46146.92,Paytm Mall,Recharge & Bills,0
1430,Gabriel Hora,+916213841551,Ramgarh,4644026135342557,2024-07-15 02:08:19,40661.27,Paytm Mall,Electronics,0
1431,Agastya Sarna,+917126334029,Unnao,4425275056880849,2024-11-10 19:52:56,34255.45,Paytm Mall,Travel,0
1432,Radha Nayak,8194687749,Ramgarh,4326727332627766,2024-08-21 22:42:54,11267.34,Snapdeal,Entertainment,0
1433,Ganga Karpe,06783203161,Aligarh,4499313675726688,2024-06-13 16:32:27,19664.64,Zomato,Food & Dining,0
1434,Gopal Vala,+911664802362,Jamshedpur,4790534038833319,2024-11-13 12:42:01,1610.18,Paytm Mall,Electronics,0
1435,Yatan Lad,+915910660862,Nadiad,4889531154397816,2024-07-22 01:50:40,23115.96,Big Bazaar,Entertainment,0
1436,Henry Dhingra,01350621084,Solapur,4046026224789225,2025-03-01 20:22:35,30261.57,Big Bazaar,Utilities,0
1437,Qarin Sami,6650836816,Raipur,4799706298109975,2024-11-09 00:24:50,40895.89,Flipkart,Food & Dining,0
1438,Mohammed Bal,+915626070247,Anand,4073730871439036,2024-10-30 21:52:41,3639.11,Myntra,Utilities,0
1439,Owen Dua,3229725401,Guntakal,4798889213273810,2025-02-13 00:23:54,29567.74,Reliance Digital,Recharge & Bills,0
1440,Dakshesh Soman,9246366983,Etawah,4847543188645947,2024-08-27 23:42:10,8035.11,Paytm Mall,Health & Wellness,0
1441,Raghav D’Alia,02113598043,Patiala,4504583875007708,2024-10-30 02:47:08,10491.08,Snapdeal,Health & Wellness,0
1442,Sathvik Narain,+910622609316,Bikaner,4569640101460192,2024-11-22 11:00:38,21824.15,Zomato,Utilities,0
1443,Saumya Dara,9457405199,Bhopal,4633161408231014,2024-09-05 01:55:03,8736.96,Flipkart,Recharge & Bills,0
1444,Rachana Khare,02413022867,Meerut,4900567352635958,2024-04-07 06:24:55,5804.71,Snapdeal,Travel,0
1445,Caleb Pillai,01753227997,Ujjain,4656024923577745,2024-04-04 23:39:24,4972.93,Paytm Mall,Clothing,0
1446,Ishaan Chander,+914241248454,Gandhidham,4158789891683179,2024-04-14 14:13:03,20349.11,Snapdeal,Electronics,0
1447,Chatresh Pandey,00340117617,Munger,4137174190669540,2025-02-18 19:38:03,29860.63,Swiggy,Food & Dining,0
1448,Eesha Singhal,6564001915,Bikaner,4301127383181723,2024-03-15 23:16:13,33042.22,Flipkart,Transport,0
1449,Zehaan Solanki,04662482230,Durg,4078241164342411,2025-01-23 05:21:00,44374.35,Amazon India,Clothing,0
1450,Arya Sami,05217464533,Bhiwani,4116846038951595,2024-05-01 06:14:38,22703.42,Myntra,Health & Wellness,0
1451,Wyatt Cheema,0789078695,Gandhinagar,4950605411371345,2024-11-08 07:38:16,22413.27,Reliance Digital,Food & Dining,0
1452,Udant Prabhu,9736970168,Bhatpara,4188304154474730,2024-06-04 22:40:22,39737.9,Myntra,Health & Wellness,0
1453,Sara Luthra,0952905509,Karawal Nagar,4317504093701184,2024-07-09 15:31:52,45764.38,Flipkart,Recharge & Bills,1
1454,Bhavna Bose,01195406278,Sasaram,4818472668063998,2024-11-06 02:52:13,49322.44,Swiggy,Clothing,0
1455,Shaurya Khurana,+912567725038,Haldia,4683112179592828,2024-12-31 19:27:46,3214.29,Tata Cliq,Groceries,1
1456,Viraj Suri,02142094207,Ongole,4627141342773238,2024-07-05 00:22:36,28045.51,Zomato,Electronics,0
1457,Upkaar Agate,5587799364,Unnao,4158719942505923,2024-11-16 23:41:19,43297.41,Reliance Digital,Health & Wellness,0
1458,Hemang Chaudry,1330107535,Mangalore,4795723816129215,2024-06-05 10:11:14,19773.99,Zomato,Health & Wellness,0
1459,Zaid Viswanathan,07094391370,Kishanganj,4694841232223206,2024-10-07 01:32:31,21815.98,Reliance Digital,Clothing,0
1460,Shaurya Sekhon,+915193178449,Panvel,4837921316822608,2024-09-20 19:27:27,9492.52,Swiggy,Food & Dining,0
1461,Omkaar Mohan,05407700535,Guna,4374738113370493,2024-06-15 23:59:00,7797.94,Big Bazaar,Clothing,1
1462,Avni Swamy,09825875371,Purnia,4348118082938500,2025-01-11 11:27:26,32454.62,Big Bazaar,Travel,0
1463,Gautam Chaudhry,1611955309,Unnao,4153307066670635,2024-12-26 18:42:06,48751.25,Big Bazaar,Electronics,0
1464,Ayaan Sachdeva,+918920045820,Asansol,4134037791703799,2024-11-04 12:49:41,40316.49,Paytm Mall,Recharge & Bills,0
1465,Darsh Samra,02990536791,Nagpur,4624742468473256,2025-02-08 20:51:19,31200.1,Paytm Mall,Utilities,0
1466,Adya Mall,06578174420,Bhilwara,4209578903550818,2024-10-11 04:50:50,41021.56,Swiggy,Food & Dining,0
1467,Xavier Banik,+911341405806,Surat,4515567409201678,2025-01-08 17:28:10,21296.12,Amazon India,Recharge & Bills,0
1468,Aachal Parmer,09768348752,Vellore,4446548400004000,2024-06-26 05:10:26,36572.58,Tata Cliq,Entertainment,0
1469,Upma Narula,1181216525,Proddatur,4489924662576019,2024-05-18 04:42:04,27353.7,Zomato,Groceries,0
1470,Anvi Srivastava,06310323197,Chittoor,4595904315071742,2024-04-01 02:28:35,28450.66,Zomato,Electronics,0
1471,Zayan Morar,+918328113724,Kumbakonam,4254616844469641,2024-07-24 09:42:53,48090.71,Flipkart,Clothing,0
1472,Aadhya Ravel,+919248878073,Sikar,4975914489400940,2024-07-31 18:57:01,26367.76,Myntra,Travel,0
1473,Suhani Das,02897476766,Howrah,4649737805342512,2024-10-09 01:53:15,26215.5,Snapdeal,Electronics,0
1474,Watika Aurora,5675910563,Shivpuri,4919352642599317,2024-08-25 13:56:23,31570.08,Flipkart,Utilities,0
1475,Frederick Parsa,04494099857,Mira-Bhayandar,4447771405770255,2024-12-20 16:31:49,15693.74,Amazon India,Food & Dining,0
1476,Anita Gour,+915095307277,Dehri,4637448455576631,2024-06-06 11:05:49,638.09,Paytm Mall,Utilities,0
1477,Nimrat Sampath,8027644829,Thiruvananthapuram,4769588708942666,2024-03-13 08:14:15,28740.87,Zomato,Health & Wellness,0
1478,Vritti Cherian,04919163695,Chittoor,4007961653777845,2024-04-27 16:06:25,48890.25,Myntra,Entertainment,0
1479,Yashodhara Dhar,+910700813349,Ajmer,4592501691569787,2024-03-28 12:56:01,34783.05,Snapdeal,Entertainment,0
1480,Indira Dalal,+912946403118,Begusarai,4743269249418018,2024-11-30 01:00:16,28228.94,Amazon India,Travel,0
1481,Jhalak Rajan,06942394383,Raurkela Industrial Township,4914659511203390,2025-01-14 10:34:02,28685.71,Myntra,Recharge & Bills,1
1482,Saumya Soman,+911793162505,Davanagere,4288463773485037,2024-03-08 05:55:50,24289.53,Big Bazaar,Utilities,0
1483,Wridesh Uppal,8949128672,Nangloi Jat,4679924483726876,2024-12-25 12:22:06,39209.76,Myntra,Clothing,0
1484,Dipta Goswami,4157318020,Jaipur,4786910407629692,2025-01-06 23:23:15,13833.33,Myntra,Groceries,0
1485,Raksha Wadhwa,+914963550193,Bhagalpur,4107191294337028,2024-08-15 11:41:02,30230.69,Snapdeal,Clothing,0
1486,Dominic Shenoy,09317560730,Vasai-Virar,4101584567313708,2024-11-29 03:35:02,18551.36,Big Bazaar,Entertainment,0
1487,Nakul Dutta,4006138654,Sambhal,4373397010149269,2024-05-04 05:47:47,11886.17,Big Bazaar,Utilities,0
1488,Chavvi Nori,+911531195960,Ongole,4251435804711808,2025-01-03 18:56:46,17208.11,Flipkart,Clothing,0
1489,Urmi Palla,+914224640694,Bhubaneswar,4934779660548563,2024-05-01 14:16:13,41104.02,Paytm Mall,Health & Wellness,0
1490,Ansh Borra,7557082678,Anantapur,4541827711488167,2024-03-26 00:42:20,11973.58,Paytm Mall,Clothing,0
1491,Hiral Bassi,+915137862684,Varanasi,4444144294267085,2024-09-29 17:24:14,36744.62,Zomato,Groceries,0
1492,Chaitanya Sanghvi,1436597239,Katni,4241698142076811,2024-08-22 00:19:13,37798.65,Flipkart,Groceries,0
1493,Ijaya Choudhry,8007784284,Mirzapur,4105417150076018,2024-11-26 14:07:25,19997.37,Myntra,Travel,0
1494,Viraj Mistry,1430921527,Bharatpur,4618677066721920,2025-01-08 12:41:59,37646.15,Tata Cliq,Transport,0
1495,Bhavini Shroff,6988012256,Ghaziabad,4833674089120593,2024-10-17 06:30:11,35309.83,Paytm Mall,Entertainment,0
1496,Wridesh Shankar,+913559591516,Burhanpur,4610880257016203,2024-12-15 00:02:27,43526.86,Amazon India,Entertainment,0
1497,Yochana Sura,+912092254508,Munger,4662965863602533,2025-02-02 03:07:00,22496.15,Zomato,Utilities,0
1498,Rajeshri Ramachandran,08484393004,Ghaziabad,4097873871834103,2024-03-24 05:36:58,2146.78,Tata Cliq,Food & Dining,0
1499,Bhavani Mandal,09058304702,Bettiah,4560897064937595,2025-01-07 21:59:16,21646.12,Myntra,Food & Dining,0
1500,Vritti Narasimhan,07388084274,Eluru,4276451300501982,2025-02-27 17:12:22,40135.59,Myntra,Recharge & Bills,0
1501,Elijah Nagarajan,00135247117,Hapur,4828507255320521,2024-09-28 17:24:41,38680.24,Reliance Digital,Recharge & Bills,0
1502,Aarush Tailor,00451569933,Bhalswa Jahangir Pur,4513918418051418,2024-04-22 20:36:53,26045.62,Big Bazaar,Food & Dining,0
1503,Kala Gokhale,+919060563607,Jalgaon,4926899473879300,2024-10-10 19:20:53,33672.81,Flipkart,Groceries,0
1504,Lopa Mani,+916436531459,Serampore,4137394912581936,2025-02-14 12:04:59,26310.69,Paytm Mall,Food & Dining,0
1505,Nirja Kari,+910230423338,Vasai-Virar,4815089514631878,2024-10-30 05:33:08,14236.52,Reliance Digital,Groceries,1
1506,Ladli Sanghvi,4707260275,Guna,4025092704004381,2025-02-23 13:26:39,4687.87,Snapdeal,Transport,0
1507,Caleb Sharma,+911998247707,Navi Mumbai,4636805373808829,2024-05-21 15:00:52,31940.34,Flipkart,Electronics,0
1508,Advay Atwal,06881279042,Tirunelveli,4210986367828165,2024-10-01 21:49:45,6582.37,Snapdeal,Clothing,0
1509,Saanvi Anand,+911080834809,Rampur,4658068179224195,2024-10-27 05:32:50,34813.12,Myntra,Entertainment,0
1510,Krishna Ram,+912131806664,Imphal,4878904833465861,2025-02-23 23:03:10,46815.48,Paytm Mall,Entertainment,0
1511,Omya Vora,7041557813,Kollam,4430878037825370,2024-04-14 23:46:35,34641.85,Zomato,Entertainment,0
1512,Watika Dutt,03059766208,Kanpur,4421756247994437,2024-05-19 17:46:16,3792.45,Amazon India,Health & Wellness,0
1513,Yasti Nadig,05255424586,Malda,4846401577466212,2024-10-23 10:42:51,49798.33,Myntra,Entertainment,0
1514,Hardik Murthy,01382738688,Patiala,4929907226794069,2024-11-18 04:45:15,3562.98,Reliance Digital,Recharge & Bills,0
1515,Gabriel Bhasin,+915657480843,Vijayawada,4389862254686294,2024-08-11 13:58:46,32309.61,Flipkart,Clothing,0
1516,Madhavi Bansal,6149091009,Chinsurah,4926273506001268,2024-08-11 16:52:37,21619.55,Snapdeal,Electronics,0
1517,Chanchal Dugar,+915225898730,Davanagere,4595454300178466,2024-04-24 01:40:20,35798.48,Flipkart,Groceries,0
1518,Girik Kala,4025006422,Bidar,4166569107086114,2025-01-14 12:05:17,28610.09,Myntra,Travel,1
1519,Adya Buch,+916028595388,Tiruvottiyur,4349465265053477,2025-02-12 15:08:18,24935.3,Amazon India,Groceries,0
1520,Chandran Chaudhary,04303297744,Ambattur,4987592041552824,2024-12-25 16:08:04,13395.18,Zomato,Health & Wellness,0
1521,Anusha Srivastava,+918341906710,Kavali,4294578674047727,2024-06-14 03:40:03,25817.61,Paytm Mall,Travel,0
1522,Yadavi Date,05859702489,Mumbai,4844298299316424,2024-04-20 12:00:14,42218.05,Flipkart,Utilities,0
1523,Udant Mangat,+914407080631,Gudivada,4579991584345659,2024-04-18 21:33:07,19282.75,Paytm Mall,Electronics,0
1524,Ethan Chaudhuri,+912642181544,Begusarai,4943578459073125,2024-09-23 14:24:19,46758.61,Zomato,Food & Dining,0
1525,Qasim Sawhney,02432657207,Rohtak,4770705070950625,2024-07-31 22:07:42,20090.68,Flipkart,Food & Dining,0
1526,Robert Ramachandran,1845441983,Bidhannagar,4078937987752393,2024-10-19 04:21:34,48050.18,Flipkart,Travel,0
1527,Bhanumati Sekhon,7155333179,Madurai,4826290165159956,2024-05-07 21:59:26,14568.94,Reliance Digital,Clothing,0
1528,Anmol Bassi,+917864995870,Etawah,4475619617650218,2025-01-10 04:17:18,48378.9,Reliance Digital,Entertainment,0
1529,Onkar Sibal,9274622689,Ratlam,4253806319053761,2024-10-22 17:47:03,44833.39,Zomato,Travel,0
1530,Dayita Mistry,09419964596,Firozabad,4115243872075791,2024-05-18 08:25:16,31676.28,Reliance Digital,Clothing,1
1531,Daniel Nagi,1825110318,Bidhannagar,4840927715736856,2024-03-06 14:52:57,1365.69,Snapdeal,Transport,0
1532,Krisha Andra,+915043401026,Tiruvottiyur,4075914456619661,2024-12-12 06:33:03,3243.33,Tata Cliq,Entertainment,0
1533,Geetika Agate,08590233094,Gaya,4647566573297745,2024-04-05 22:21:35,48251.2,Paytm Mall,Groceries,1
1534,Vritti Wable,+916293096150,Gorakhpur,4470616537305340,2024-05-07 12:22:35,2897.12,Amazon India,Health & Wellness,0
1535,Triveni Singh,09631994670,Nashik,4661690367059045,2024-04-19 10:56:47,40374.47,Tata Cliq,Travel,0
1536,Sneha Zacharia,8243759686,Belgaum,4496122983087888,2024-07-03 05:42:25,43522.98,Tata Cliq,Clothing,0
1537,Jack Hayer,+916721156781,Surat,4482300971547594,2024-07-20 07:27:58,11725.98,Flipkart,Groceries,0
1538,Tarak Cherian,09637813191,Aligarh,4824649137165098,2024-06-20 15:34:23,24495.85,Amazon India,Travel,0
1539,Idika Bhattacharyya,01939427891,Nanded,4369004790464498,2024-06-14 02:39:17,30956.77,Reliance Digital,Clothing,1
1540,Lopa Char,+917729420670,Tiruvottiyur,4890098606814415,2024-08-18 00:53:04,31669.81,Myntra,Electronics,0
1541,Daniel Hora,+915186175989,Mangalore,4824049779572406,2024-03-17 11:19:33,8617.4,Snapdeal,Electronics,0
1542,Baljiwan Butala,+912633492277,Pimpri-Chinchwad,4494764194958324,2024-07-23 09:41:46,5405.93,Paytm Mall,Recharge & Bills,0
1543,Gavin Khosla,0115576941,Kota,4942682395543448,2024-09-29 11:43:09,11106.57,Reliance Digital,Health & Wellness,0
1544,Turvi Nagarajan,+915232434213,Karawal Nagar,4985532375083972,2024-06-06 12:50:40,41811.21,Swiggy,Food & Dining,0
